Dragon Village,,,
FVEntry1,25,basket,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
FVEntry1,80,headbash chest and rocks,Has('Double Jump')
FVElectricGate,50,metal chests,True_()
FVElectricGate,20,unarmored middle gnorc,True_()
FVElectricGate,50,baskets,True_()
FVElectricGate,170,eskimoles under dark gem,Has('Double Jump')
FVElectricGate,125,baskets under dark gem,Has('Double Jump')
FVElectricGate,25,eskimole under snowman by floating platform,"And(HasAll('Double Jump', 'Water Breath'), HasAny('Fire Breath', 'Charge'))"
FVElectricGate,50,metal chests after floating platform,"HasAll('Water Breath', 'Double Jump')"
FVElectricGate,80,headbash chest and rocks after floating platform,"HasAll('Water Breath', 'Double Jump')"
FVHeadingToCamp,175,metal chests,True_()
FVHeadingToCamp,20,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
FVHeadingToCamp,275,baskets,True_()
FVHeadingToCamp,125,eskimoles,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
FVHeadingToCamp,20,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
FVHeadingToCamp,100,dark shards,True_()
FVHeadingToCamp,40,armored middle gnorc,Has('Charge')
FVHeadingToCamp,211,in the air + on the ground by Blink,True_()
FVHeadingToCamp,255,headbash chest + rocks,True_()
FVHeadingToCamp,3837,Blink minigames,True_()
FVHeadingToCamp,80,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
FVIcyCamp,50,headbash rock,Has('Double Jump')
FVIcyCamp,35,eskimoles on ice,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
FVIcyCamp,50,2 baskets on ice,"HasAny('Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
FVIcyCamp,50,eskimoles,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
FVIcyCamp,25,metal chest via wall kick,"And(Has('Wall Kick'), HasAny('Double Jump', 'Charge', 'Electric Breath'))"
FVIcyCamp,175,baskets via wall kick,"And(Has('Wall Kick'), HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath'))"
FVIcyCamp,20,unarmored middle gnorc via wall kick,"And(Has('Wall Kick'), HasAny('Fire Breath', 'Electric Breath', 'Charge'))"
FVIcyCamp,20,armored huge gnorc via wall kick,"And(HasAll('Charge', 'Wall Kick'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
FVIcyCampUpper,11,on ground before chargeable wall + in platform room,True_()
FVIcyCampUpper,11,on ground behind chargeable wall,Has('Charge')
FVIcyCampUpper,30,headbash rock behind chargeable wall,Has('Charge')
FVIcyCampUpper,100,dark shards on ice (can't DJ),Has('Charge')
FVIcyCampUpper,185,on the ground + in air in platform room,True_()
FVIcyCampUpper,150,headbash chests + rock,True_()
FVIcyCampUpper,150,baskets,True_()
FVIcyCampUpper,75,metal chests,True_()
FVIcyCampUpper,50,eskimole on platforms,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
FVReturnFromIC,4500,armored chests via supercharge,True_()
FVEntry2,15,on the ground,True_()
FVEntry2,100,eskimoles,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
FVEntry2,100,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
FVEntry2,50,headbash rocks,Has('Double Jump')
FVEntry2,150,dark shards,"HasAny('Double Jump', 'Charge')"
FVEntry2,25,eskimole via wall kick,"And(Has('Wall Kick'), HasAny('Fire Breath', 'Electric Breath', 'Charge'))"
FVEntry2,50,dark shard via wall kick,"And(Has('Wall Kick'), HasAny('Double Jump', 'Charge'))"
FVEntry2,25,metal chest via wall kick,"And(Has('Wall Kick'), HasAny('Double Jump', 'Charge', 'Electric Breath'))"
FVEast,1000,armored chests via cannon,True_()
FVEast,6,on the ground,True_()
FVEast,50,baskets,True_()
FVEast,50,metal chests,True_()
FVEast,20,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
FVEast,50,eskimoles,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
FVEast,20,unarmored huge gnorc via poles,"And(Has('Pole Spin'), Or(HasAny('Fire Breath', 'Electric Breath'), HasAll('Ice Breath', 'Charge')))"
FVEast,60,headbash chest and rocks,True_()
FVEast,20,armored huge gnorc via poles,"And(HasAll('Charge', 'Pole Spin'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
FVLGDoorEntry,20,unarmored huge gnorc,"Or(HasAny('Fire Breath', 'Electric Breath'), HasAll('Ice Breath', 'Charge'))"
FVLGDoorEntry,20,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
FVLGDoorEntry,50,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
FVLGDoorEntry,60,headbash chest,Has('Double Jump')
FVLGDoorDJ,20,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
FVLGDoorDJ,50,metal chests,True_()
FVLGDoorDJ,20,armored middle gnorc via poles,"HasAll('Pole Spin', 'Charge')"
FVLGDoorDJ,50,eskimoles via poles,"And(Has('Pole Spin'), HasAny('Fire Breath', 'Electric Breath', 'Charge'))"
FVLGDoorDJ,100,baskets via poles,Has('Pole Spin')
FVLGDoorDJ,30,headbash chest via poles,Has('Pole Spin')
FVLGDoorGlide,75,eskimoles,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
FVLGDoorGlide,75,baskets,True_()
FVLGDoorGlide,60,headbash chest,Has('Double Jump')
FVLGDoorGlide,50,baskets behind water gate,Has('Water Breath')
FVLGDoorGlide,60,headbash chests behind water gate,Has('Water Breath')
FVLGDoorGlide,50,metal chests behind water gate,Has('Water Breath')
FVLGDoorGlide,225,underwater icy vases,"And(InvincibilityGadget(), HasAll('Swim', 'Charge'))"
Gloomy Glacier,,,
GGEntry,110,on the ground,True_() 
GGEntry,156,yeti,True_()
GGEntry,400,baskets,True_()
GGEntry,500,metal chests,True_()
GGEntry,400,frozen gem blocks,True_()
GGEntry,60,headbash chests,True_()
GGEntry,100,dark shards,True_()
GGEntry,1000,armored chests via exploding arrows,True_()
GGEntry,450,skeletons,True_()
GGEntry,50,eskimoles,True_()
GGEntry,2218,sparx minigames,True_()
GGEntry,200,steel traps,True_()
Ice Citadel,,,
ICCourtyardLower,293,on the ground,True_()
ICCourtyardLower,200,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
ICCourtyardLower,200,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
ICCourtyardLower,130,headbash chest + rocks,Has('Double Jump')
ICCourtyardLower,140,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
ICCourtyardLower,50,metal chest,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
ICCourtyardLower,80,armored middle gnorc,Has('Charge')
ICCourtyardLower,100,dark shards,"HasAny('Double Jump', 'Charge')"
ICCourtyardLower,75,metal chests you can't DJ,"HasAny('Charge', 'Electric Breath')"
ICCourtyardLower,125,baskets you can't DJ,"HasAny('Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
ICCourtyardLower,25,firework basket,Has('Fire Breath')
ICCourtyardLower,20,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
ICCourtyardUpper,20,archer gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
ICCourtyardUpper,20,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
ICCourtyardUpper,75,baskets,True_()
ICCourtyardUpper,100,dark shards,True_()
ICCourtyardUpper,1500,armored chests below via firework,Has('Fire Breath')
ICPastWaterGate,400,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
ICPastWaterGate,19,yeti,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
ICPastWaterGate,200,baskets,True_()
ICPastWaterGate,50,metal chests,True_()
ICPastWaterGate,130,headbash chest and rocks,True_()
ICPastWaterGate,45,on the ground,True_()
ICPastWaterGate,50,dark shard,True_()
ICPastWaterGate,20,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
ICPastWaterGate,40,armored middle gnorc,Has('Charge')
ICPastWaterGate,20,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
ICPastWaterGate,25,headbash rocks behind chargeable wall,Has('Charge')
ICElderRoom,28,on the ground,True_()
ICElderRoom,100,baskets,True_()
ICElderRoom,30,headbash chest,True_()
ICElderRoom,50,metal chest,True_()
ICSuperchargeShop,130,on the ground,True_()
ICSuperchargeShop,300,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
ICSuperchargeShop,200,headbash chest and rocks,Has('Double Jump')
ICSuperchargeShop,300,dark shards,"HasAny('Double Jump', 'Charge')"
ICSuperchargeShop,25,ice monster,"Or(HasAny('Fire Breath', 'Electric Breath'), SuperchargeGadget())"
ICSuperchargeShop,40,archer gnorcs,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
ICSuperchargeShop,125,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
ICSuperchargeShop,40,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
ICSuperchargeShop,50,firework baskets,Has('Fire Breath')
ICSuperchargeShop,100,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
ICSuperchargeShop,100,unarmored middle gnorcs,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
ICSuperchargeShop,1630,Byrd minigames,True_()
ICUseSupercharge,1500,armored chests via supercharge,True_()
ICUseSupercharge,50,baskets behind supercharge door by byrd,True_()
ICUseSupercharge,100,dark shards behind supercharge door by byrd,True_()
ICUseSupercharge,75,metal chests behind supercharge door by byrd,True_()
ICUseSupercharge,390,floating in acid tunnel before double jump,True_()
ICUseSupercharge,260,floating in acid tunnel after double jump,Has('Double Jump')
ICUseSupercharge,20,unarmored huge gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Ice Breath')"
ICUseSupercharge,75,baskets,True_()
ICUseSupercharge,25,metal chest,True_()
ICRoyal,87,on the ground,True_()
ICRoyal,175,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
ICRoyal,200,dark shards,"HasAny('Double Jump', 'Charge')"
ICRoyal,25,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
ICRoyal,30,headbash chest,Has('Double Jump')
ICRoyal,20,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
ICRoyal,32,yeti,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
ICRoyal,75,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
ICRoyalBack,40,archer gnorc,True_()
ICRoyalBack,20,unarmored middle gnorc,True_()
ICRoyalBack,20,armored huge gnorc,Has('Charge')
ICRoyalCannon,5000,armored chests via cannon,True_()
ICRoyalCannon,50,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
ICRoyalCannon,20,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
ICRoyalCannon,80,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
ICRoyalCannon,100,baskets,True_()
ICRoyalCannon,50,dark shard,True_()
ICRoyalToCourtyard,100,basket,True_()
ICRoyalToCourtyard,20,armored huge gnorc,Has('Charge')
ICRoyalToCourtyard,20,unarmored middle gnorc,True_()
ICRoyalToCourtyard,60,armored middle gnorcs,Has('Charge')
ICRoyalToCourtyard,46,on the ground,True_()
ICRoyalToCourtyard,100,dark shards,True_()
ICRoyalToCourtyard,50,metal chests,True_()
Stormy Beach,,,
SBEntryLower,100,underwater vases by realm teleporter,"HasAll('Swim', 'Charge')"
SBEntryLower,263,on the ground,True_()
SBEntryLower,300,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
SBEntryLower,350,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
SBEntryLower,30,headbash chest,Has('Double Jump')
SBEntryLower,350,dark shards,"HasAny('Double Jump', 'Charge')"
SBEntryLower,375,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
SBEntryLower,140,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
SBEntryLower,80,armored middle gnorc,Has('Charge')
SBEntryLower,60,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
SBEntryLower,1000,armored chests via west cove firework,Has('Fire Breath')
SBShop,1500,armored chests via firework on ground,Has('Fire Breath')
SBEntryUpper,259,on the ground,True_()
SBEntryUpper,325,baskets,True_()
SBEntryUpper,650,dark shards,True_()
SBEntryUpper,20,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
SBEntryUpper,180,headbash chest,True_()
SBEntryUpper,1000,armored chests via firework in cave,Has('Fire Breath')
SBEntryUpper,20,archer gnorcs,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
SBEntryUpper,20,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
SBEntryUpper,20,armored middle gnorc,Has('Charge')
SBCaveUpper,40,archer gnorcs,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
SBCaveUpper,60,headbash chests behind water gate,True_()
Molten Mount,,,
MMEntryUpper,500,armored chests via firework on stump,Has('Fire Breath')
MMEntryUpper,50,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
MMEntryUpper,50,dark shard,True_()
MMEntryUpper,1500,armored chests via supercharge,SuperchargeGadget()
MMEntryUpper,50,baskets,True_()
MMEntryUpper,25,metal chest,True_()
MMEntryUpper,447,on the ground,True_()
MMEntryLower,131,on the ground,True_()
MMEntryLower,50,phoenixes,"HasAny('Water Breath', 'Ice Breath')"
MMEntryLower,25,firework basket,Has('Fire Breath')
MMEntryLower,50,fire imps,"HasAny('Water Breath', 'Ice Breath')"
MMEntryLower,30,headbash rock,True_()
MMVillage,610,on the ground,True_()
MMVillage,25,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
MMVillage,150,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
MMVillage,100,dark shards,"HasAny('Double Jump', 'Charge')"
MMVillage,400,rock monsters,Has('Charge')
MMVillage,30,headbash chest,Has('Double Jump')
MMVillageImps,225,fire imps,True_()
MMVillageImps,886,Byrd minigames,True_()
MMPostVillage,100,fire imps,True_()
MMPostVillage,40,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
MMPostVillage,153,on the ground,True_()
MMPostVillage,20,unarmored huge gnorc,"Or(HasAny('Fire Breath', 'Electric Breath'), HasAll('Ice Breath', 'Charge'))"
MMPostVillage,20,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
MMPostVillage,50,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
MMPostVillage,25,headbash rocks,Has('Double Jump')
MMAfterPoles,25,headbash rocks under unarmored huge gnorc,"Or(HasAny('Fire Breath', 'Electric Breath'), HasAll('Ice Breath', 'Charge'))"
MMAfterPoles,130,on the ground,True_()
MMAfterPoles,55,headbash chest and rocks,True_()
MMAfterPoles,50,baskets,True_()
MMBridgeEntry,75,phoenixes,True_()
MMBridgeEntry,55,headbash rocks,True_()
MMBridge,50,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
MMBridge,50,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
MMBridge,1500,armored chests across bridge via cannon,True_()
MMBridge,60,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
MMBridge,20,armored middle gnorc,Has('Charge')
MMBridgePoles,100,baskets,True_()
MMBridgePoles,60,headbash rock,True_()
MMBridgePoles,75,phoenixes,"HasAny('Water Breath', 'Ice Breath')"
MMBridgePoles,225,fire imps,"HasAny('Water Breath', 'Ice Breath')"
MMPostBridge,75,fire imps,True_()
MMPostBridge,40,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
MMPostBridge,30,headbash rock,True_()
MMLumberEntry,20,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
MMLumberEntry,54,headbash rock,True_()
MMLumberEntry,50,dark shard,True_()
MMLumberEntry,25,first phoenix in puzzle area,"HasAny('Water Breath', 'Ice Breath')"
MMLumberEntry,50,metal chests,True_()
MMNorth,25,phoenix,True_()
MMNorth,50,fire imps,True_()
MMNorth,620,on the ground after glide from light gem,True_()
MMNorth,100,metal chests after glide from light gem,True_()
MMNorth,30,headbash chest after glide from light gem,True_()
MMLumber,20,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
MMLumber,60,armored middle gnorc,Has('Charge')
MMLumber,60,headbash chest and rock,Has('Double Jump')
MMLumber,50,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
MMLumber,25,metal chest,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
MMPostLumber,25,baskets,True_()
MMPostLumber,225,baskets,True_()
MMPostLumber,325,fire imps,"HasAny('Water Breath', 'Ice Breath')"
MMPostLumber,28,on the ground,True_()
MMPostLumber,180,headbash chest and rocks,True_()
MMPostLumber,140,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
MMPostLumber,150,dark shards,True_()
MMPostLumber,50,metal chests,True_()
MMPostLumber,100,metal chests behind chargeable walls,Has('Charge')
MMPostLumber,120,headbash chests behind chargeable walls,Has('Charge')
MMPostLumber,620,on the ground behind chargeable walls,Has('Charge')
MMPostLumber,50,baskets behind chargeable walls,Has('Charge')
MMNorthEast,50,fire imp,True_()
MMNorthEast,243,on the ground,True_()
MMNorthEast,100,baskets,True_()
MMNorthEast,30,headbash chest,True_()
Magma Falls,,,
MFtEntry,90,headbash chests,Has('Double Jump')
MFtEntry,25,metal chest behind chargeable wall,Has('Charge')
MFtEntry,20,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
MFtEntry,50,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
MFtEntry,25,firework basket,Has('Fire Breath')
MFtEntry,25,firework basket behind chargeable wall,"HasAll('Charge', 'Fire Breath')"
MFtEntry,100,rock monster,Has('Charge')
MFtCenter,100,fire imps,True_()
MFtSouth,50,baskets by locked chest above center,Has('Double Jump')
MFtSouth,20,armored huge gnorc behind chargeable wall,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
MFtSouth,50,metal chests behind chargeable wall,Has('Charge')
MFtWallKickLower,50,fire imps,True_()
MFtWallKickLower,155,on the ground,True_()
MFtWallKickLower,25,metal chest behind chargeable wall,Has('Charge')
MFtWallKickUpper,75,baskets above wall kick,True_()
MFtWallKickUpper,75,imps above wall kick,True_()
MFtWallKickUpper,50,phoenixes above wall kick,True_()
MFtWallKickUpper,500,armored chest via firework,Has('Fire Breath')
MFtBallGadgetEntry,40,armored huge gnorcs,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
MFtBallGadgetEntry,75,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
MFBallGadget,447,ball gadget path,True_()
MFbEntry,25,metal chest next to ball gadget,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
MFbEntry,50,fire imps (don't need DJ),"HasAny('Water Breath', 'Ice Breath')"
MFbEntry,20,armored middle gnorc,Has('Charge')
MFbEntry,100,dark shards,"HasAny('Double Jump', 'Charge')"
MFbEntry,150,dark shards above wall kick,"And(Has('Wall Kick'), HasAny('Double Jump', 'Charge'))"
MFbEntry,50,baskets above wall kick,"And(Has('Wall Kick'), HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath'))"
MFbEntry,25,metal chest above wall kick,"And(Has('Wall Kick'), HasAny('Double Jump', 'Charge', 'Electric Breath'))"
MFbSouthEast,50,phoenixes,True_()
MFbSouthEast,100,dark shards,True_()
MFbBeforeImpRoom,75,baskets,True_()
MFbBeforeImpRoom,40,armored middle gnorcs,Has('Charge')
MFbBeforeImpRoom,25,metal chest behind chargeable wall,Has('Charge')
MFbBeforeImpRoom,20,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
MFbBeforeImpRoom,20,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
MFbImpRoom,150,fire imps 1-6,"HasAny('Water Breath', 'Ice Breath')"
MFbImpRoom,25,fire imp 7,"And(Has('Double Jump'), HasAny('Water Breath', 'Ice Breath'))"
MFbImpRoom,25,fire imp 8,"And(HasAll('Double Jump', 'Glide'), HasAny('Water Breath', 'Ice Breath'))"
MFbSparxShop,40,unarmored middle gnorc,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
MFbSparxShop,201,on the ground,True_()
MFbSparxShop,50,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
MFbSparxShop,2392,Sparx minigames,True_()
MFbSparxShop,20,armored huge gnorc,"And(Has('Charge'), HasAny('Fire Breath', 'Electric Breath', 'Ice Breath'))"
MFbSparxShop,20,armored middle gnorc in thief area,"HasAll('Double Jump', 'Charge')"
MFbSparxShop,291,on the ground in thief area,"HasAll('Double Jump', 'Charge')"
Dark Mine,,,
DMEntry,250,dark shards,"HasAny('Double Jump', 'Charge')"
DMEntry,275,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
DMEntry,115,headbash chest,Has('Double Jump')
DMEntry,75,critters,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
DMEntry,60,drill robots,"HasAny('Electric Breath', 'Charge')"
DMEntry,50,spike robots,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
DMEntry,100,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
DMEntry,25,metal chest behind chargeable wall,Has('Charge')
DMEntry,75,basket behind chargeable wall,Has('Charge')
DMEntry,100,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
DMLGDoor,100,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
DMLGDoor,100,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
DMLGDoor,60,huge robo-gnorc,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
DMLGDoor,150,dark shards,"HasAny('Double Jump', 'Charge')"
DMLGDoor,125,critters,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
DMLGDoor,60,headbash chest,Has('Double Jump')
DMLGDoor,50,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
DMLGDoor,350,underwater toxic metal chests and dark shards,"And(HasAll('Swim', 'Charge'), InvincibilityGadget())"
DMAfterRocks,200,dark shards,True_()
DMAfterRocks,225,baskets,True_()
DMAfterRocks,1500,armored chests via firework,Has('Fire Breath')
DMAfterRocks,30,headbash chest,True_()
DMAfterRocks,20,huge robo-gnorc,"HasAny('Electric Breath', 'Ice Breath')"
DMAfterRocks,20,small robo-gnorc,True_()
DMAfterRocks,20,small robo-gnorc above wall kick,Has('Wall Kick')
DMAfterRocks,75,metal chests,True_()
DMAfterRocks,50,dark shard by light gem,"HasAll('Wall Kick', 'Glide')"
DMCaged,75,turret robots,True_()
DMCaged,75,baskets,True_()
DMCaged,50,metal chest,True_()
DMCaged,100,dark shards,True_()
DMCaged,60,headbash chest,True_()
DMAfterCaged,250,basket,True_()
DMAfterCaged,100,dark shard,True_()
DMAfterCaged,100,metal chest,True_()
DMAfterCaged,90,headbash chest,True_()
DMAfterCaged,12220,Blink minigames,True_()
DMAfterCaged,40,armored middle robo-gnorc,"And(Has('Charge'), HasAny('Electric Breath', 'Ice Breath'))"
DMAfterCaged,175,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
DMAfterCaged,20,huge robo-gnorc,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
DMBeforeIcePoles,75,baskets,True_()
DMBeforeIcePoles,30,headbash chest,True_()
DMBeforeIcePoles,1500,armored chests via firework after ice poles,"HasAll('Glide', 'Ice Breath', 'Pole Spin')"
DMSeeSaw,100,baskets at ledge (50 below 50 above),True_()
DMSeeSaw,40,small robo-gnorc,"HasAny('Electric Breath', 'Charge')"
DMSeeSaw,20,drill robots,"HasAny('Electric Breath', 'Charge')"
DMSeeSaw,50,roller robot,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
DMSeeSaw,40,armored middle robo-gnorc,"And(Has('Charge'), HasAny('Electric Breath', 'Ice Breath'))"
DMSeeSaw,60,huge robo-gnorc,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
DMSeeSaw,150,critters,"HasAny('Fire Breath', 'Electric Breath', 'Charge')"
DMSeeSaw,75,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
DMSeeSaw,50,baskets,True_()
DMSeeSaw,100,dark shards,True_()
DMSeeSaw,25,metal chest,True_()
DMSeeSaw,25,metal chest via wall kick,Has('Wall Kick')
DMGreenPoles,20,drill robot,"HasAny('Electric Breath', 'Charge')"
DMGreenPoles,40,huge robo-gnorc,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
DMGreenPoles,100,steel traps,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
DMGreenPoles,16,on the ground,True_()
Red's Laboratory,,,
RLEntry,225,metal chests,True_()
RLEntry,475,baskets,True_()
RLEntry,150,headbash chests,True_()
RLEntry,18,on the ground,True_()
RLEntry,40,small robo-gnorc,True_()
RLEntry,40,huge robo-gnorc,True_()
RLEntry,80,armored middle robo-gnorc,Has('Charge')
RLEntry,30,headbash chest above charge switches,Has('Charge')
RLEntry,25,metal chest above charge switches,Has('Charge')
RLCenter,20,armored middle robo-gnorc in SE entry,"And(Has('Charge'), HasAny('Electric Breath', 'Ice Breath'))"
RLCenter,30,headbash chest in SE entry,Has('Double Jump')
RLCenter,20,huge robo-gnorc in SW entry,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
RLCenter,20,huge robo-gnorc in NW entry,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
RLCenter,50,baskets in NW entry,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
RLCenter,30,headbash chest in NW entry,Has('Double Jump')
RLCenter,20,huge robo-gnorc in NE entry,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
RLSouthWest,40,small robo-gnorcs,"HasAny('Electric Breath', 'Charge')"
